timestamp_utc,num_gpu_blocks_override,tenant_count,run_index,tenant_id,history_limit_tokens,turn_index,session_index,request_id,metrics_request_id,status,error_message,input_tokens,requested_min_tokens,requested_max_tokens,output_tokens,kv_history_tokens,prefix_hit_tokens,prefix_hit_rate,blocking_time_ms,ttft_ms,p95_tbt_ms,ttlt_ms,prompt_log_path,output_log_path,run_log
2026-05-14T03:26:06.256627+00:00,16384,32,1,21,2048,4,21,cmpl-tenant-21-turn-4-tenants-32-run-1,cmpl-tenant-21-turn-4-tenants-32-run-1-0,success,,2004,512,512,513,1784,1264,0.70852,2433.8277,39880.1264,74.9862,115116.3028,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_21/turn_04_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_21/turn_04_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-14T03:26:06.236805+00:00,16384,32,1,27,2048,4,27,cmpl-tenant-27-turn-4-tenants-32-run-1,cmpl-tenant-27-turn-4-tenants-32-run-1-0,success,,2860,512,512,513,2771,2256,0.814147,0.2024,39924.0729,74.8562,115166.7311,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_27/turn_04_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_27/turn_04_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-14T03:26:06.237710+00:00,16384,32,1,23,2048,4,23,cmpl-tenant-23-turn-4-tenants-32-run-1,cmpl-tenant-23-turn-4-tenants-32-run-1-0,success,,2004,512,512,513,1784,1264,0.70852,2433.8947,39921.3424,74.7145,115173.3084,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_23/turn_04_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_23/turn_04_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-14T03:26:06.280183+00:00,16384,32,1,4,8192,4,4,cmpl-tenant-4-turn-4-tenants-32-run-1,cmpl-tenant-4-turn-4-tenants-32-run-1-0,success,,6925,2048,2048,2049,6915,4864,0.703398,0.3832,24330.103,73.3618,296800.1247,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_4/turn_04_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_4/turn_04_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-14T03:26:06.267532+00:00,16384,32,1,19,2048,4,19,cmpl-tenant-19-turn-4-tenants-32-run-1,cmpl-tenant-19-turn-4-tenants-32-run-1-0,success,,2002,512,512,513,1782,1264,0.709315,0.2194,24234.0643,74.7841,115078.303,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_19/turn_04_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_19/turn_04_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-14T03:26:06.246998+00:00,16384,32,1,1,8192,4,1,cmpl-tenant-1-turn-4-tenants-32-run-1,cmpl-tenant-1-turn-4-tenants-32-run-1-0,success,,6951,2048,2048,2049,6917,4864,0.703195,0.0682,6255.555,73.638,296662.1015,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_1/turn_04_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_1/turn_04_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-14T03:26:06.259187+00:00,16384,32,1,7,8192,4,7,cmpl-tenant-7-turn-4-tenants-32-run-1,cmpl-tenant-7-turn-4-tenants-32-run-1-0,success,,6841,2048,2048,2049,6604,4544,0.688068,2433.7774,39838.9768,73.5557,296624.5507,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_7/turn_04_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_7/turn_04_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-14T03:26:06.287135+00:00,16384,32,1,11,8192,4,11,cmpl-tenant-11-turn-4-tenants-32-run-1,cmpl-tenant-11-turn-4-tenants-32-run-1-0,success,,6840,2048,2048,2049,6603,4544,0.688172,2433.8108,39873.0917,73.4575,296673.5479,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_11/turn_04_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_11/turn_04_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-14T03:26:06.233177+00:00,16384,32,1,26,2048,4,26,cmpl-tenant-26-turn-4-tenants-32-run-1,cmpl-tenant-26-turn-4-tenants-32-run-1-0,success,,2004,512,512,513,1784,1264,0.70852,0.1244,6290.5665,74.9805,115033.7419,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_26/turn_04_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_26/turn_04_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-14T03:26:06.241637+00:00,16384,32,1,6,8192,4,6,cmpl-tenant-6-turn-4-tenants-32-run-1,cmpl-tenant-6-turn-4-tenants-32-run-1-0,success,,7181,2048,2048,2049,7151,5088,0.711509,0.3039,24274.1709,73.4549,296731.3301,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_6/turn_04_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_6/turn_04_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-14T03:26:06.244175+00:00,16384,32,1,5,8192,4,5,cmpl-tenant-5-turn-4-tenants-32-run-1,cmpl-tenant-5-turn-4-tenants-32-run-1-0,success,,6951,2048,2048,2049,6593,4544,0.689216,0.2871,24268.3611,73.486,296740.9635,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_5/turn_04_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_5/turn_04_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-14T03:26:06.301504+00:00,16384,32,1,25,2048,4,25,cmpl-tenant-25-turn-4-tenants-32-run-1,cmpl-tenant-25-turn-4-tenants-32-run-1-0,success,,2004,512,512,513,1784,1264,0.70852,18156.0699,42403.2492,74.8668,115142.4179,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_25/turn_04_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_25/turn_04_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-14T03:26:06.253813+00:00,16384,32,1,16,8192,4,16,cmpl-tenant-16-turn-4-tenants-32-run-1,cmpl-tenant-16-turn-4-tenants-32-run-1-0,success,,6611,2048,2048,2049,6391,4336,0.678454,0.033,6239.0109,73.52,296638.1886,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_16/turn_04_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_16/turn_04_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-14T03:26:06.263487+00:00,16384,32,1,13,8192,4,13,cmpl-tenant-13-turn-4-tenants-32-run-1,cmpl-tenant-13-turn-4-tenants-32-run-1-0,success,,6841,2048,2048,2049,6604,4544,0.688068,2433.8777,39917.6457,73.4152,296700.37,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_13/turn_04_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_13/turn_04_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-14T03:26:06.251372+00:00,16384,32,1,2,8192,4,2,cmpl-tenant-2-turn-4-tenants-32-run-1,cmpl-tenant-2-turn-4-tenants-32-run-1-0,success,,7274,2048,2048,2049,7078,5024,0.709805,0.2704,24245.1054,73.3989,296711.6703,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_2/turn_04_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_2/turn_04_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-14T03:26:06.278063+00:00,16384,32,1,17,2048,4,17,cmpl-tenant-17-turn-4-tenants-32-run-1,cmpl-tenant-17-turn-4-tenants-32-run-1-0,success,,2004,512,512,513,1784,1264,0.70852,0.3399,24302.0993,74.9011,115149.2334,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_17/turn_04_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_17/turn_04_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-14T03:26:06.270767+00:00,16384,32,1,31,2048,4,31,cmpl-tenant-31-turn-4-tenants-32-run-1,cmpl-tenant-31-turn-4-tenants-32-run-1-0,success,,2171,512,512,513,2086,1568,0.751678,0.0867,6260.5926,74.9571,115000.8299,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_31/turn_04_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_31/turn_04_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-14T03:26:06.246578+00:00,16384,32,1,12,8192,4,12,cmpl-tenant-12-turn-4-tenants-32-run-1,cmpl-tenant-12-turn-4-tenants-32-run-1-0,success,,6840,2048,2048,2049,6603,4544,0.688172,2433.7439,42416.039,73.4492,296611.5425,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_12/turn_04_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_12/turn_04_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-14T03:26:06.249130+00:00,16384,32,1,10,8192,4,10,cmpl-tenant-10-turn-4-tenants-32-run-1,cmpl-tenant-10-turn-4-tenants-32-run-1-0,success,,6841,2048,2048,2049,6604,4544,0.688068,2433.8613,39900.3696,73.3889,296689.7799,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_10/turn_04_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_10/turn_04_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-14T03:26:06.297854+00:00,16384,32,1,14,8192,4,14,cmpl-tenant-14-turn-4-tenants-32-run-1,cmpl-tenant-14-turn-4-tenants-32-run-1-0,success,,6841,2048,2048,2049,6604,4544,0.688068,2433.7938,39840.6282,73.3491,296630.1846,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_14/turn_04_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_14/turn_04_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-14T03:26:06.289841+00:00,16384,32,1,15,8192,4,15,cmpl-tenant-15-turn-4-tenants-32-run-1,cmpl-tenant-15-turn-4-tenants-32-run-1-0,success,,6840,2048,2048,2049,6603,4544,0.688172,0.3215,24301.6301,73.3677,296762.7313,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_15/turn_04_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_15/turn_04_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-14T03:26:06.224623+00:00,16384,32,1,9,8192,4,9,cmpl-tenant-9-turn-4-tenants-32-run-1,cmpl-tenant-9-turn-4-tenants-32-run-1-0,success,,6840,2048,2048,2049,6603,4544,0.688172,0.0078,8622.169,73.4326,296696.3959,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_9/turn_04_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_9/turn_04_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-14T03:26:06.229001+00:00,16384,32,1,28,2048,4,28,cmpl-tenant-28-turn-4-tenants-32-run-1,cmpl-tenant-28-turn-4-tenants-32-run-1-0,success,,2725,512,512,513,2718,2192,0.806475,0.2531,24247.5901,74.8055,115091.9843,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_28/turn_04_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_28/turn_04_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-14T03:26:06.254170+00:00,16384,32,1,3,8192,4,3,cmpl-tenant-3-turn-4-tenants-32-run-1,cmpl-tenant-3-turn-4-tenants-32-run-1-0,success,,6926,2048,2048,2049,6916,4864,0.703297,0.3592,24328.743,73.3443,296806.6049,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_3/turn_04_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_3/turn_04_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-14T03:26:06.231923+00:00,16384,32,1,32,2048,4,32,cmpl-tenant-32-turn-4-tenants-32-run-1,cmpl-tenant-32-turn-4-tenants-32-run-1-0,success,,2169,512,512,513,2084,1568,0.752399,0.0492,455.026,75.0885,115055.7524,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_32/turn_04_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_32/turn_04_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-14T03:26:06.274907+00:00,16384,32,1,24,2048,4,24,cmpl-tenant-24-turn-4-tenants-32-run-1,cmpl-tenant-24-turn-4-tenants-32-run-1-0,success,,2004,512,512,513,1784,1264,0.70852,2433.8443,39894.4119,74.5983,115151.9058,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_24/turn_04_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_24/turn_04_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-14T03:32:47.686440+00:00,16384,32,1,2,8192,5,2,cmpl-tenant-2-turn-5-tenants-32-run-1,cmpl-tenant-2-turn-5-tenants-32-run-1-0,success,,9351,2048,2048,2049,9324,7264,0.779065,0.0287,25903.1855,91.6366,367334.3862,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_2/turn_05_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_2/turn_05_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-14T03:32:47.649042+00:00,16384,32,1,10,8192,5,10,cmpl-tenant-10-turn-5-tenants-32-run-1,cmpl-tenant-10-turn-5-tenants-32-run-1-0,success,,8974,2048,2048,2049,8890,6832,0.768504,0.1393,48103.2694,91.591,367369.9229,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_10/turn_05_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_10/turn_05_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-14T03:32:47.634444+00:00,16384,32,1,20,2048,5,20,cmpl-tenant-20-turn-5-tenants-32-run-1,cmpl-tenant-20-turn-5-tenants-32-run-1-0,success,,2710,512,512,513,2518,2000,0.794281,0.2619,16809.5132,93.1943,145103.9597,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_20/turn_05_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_20/turn_05_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-14T03:32:47.636586+00:00,16384,32,1,30,2048,5,30,cmpl-tenant-30-turn-5-tenants-32-run-1,cmpl-tenant-30-turn-5-tenants-32-run-1-0,success,,2746,512,512,513,2683,2160,0.805069,0.0619,480.6417,93.2449,144983.897,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_30/turn_05_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_30/turn_05_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-14T03:32:47.693119+00:00,16384,32,1,31,2048,5,31,cmpl-tenant-31-turn-5-tenants-32-run-1,cmpl-tenant-31-turn-5-tenants-32-run-1-0,success,,2746,512,512,513,2683,2160,0.805069,0.2039,48145.5933,92.843,145172.5916,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_31/turn_05_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_31/turn_05_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-14T03:32:47.683115+00:00,16384,32,1,28,2048,5,28,cmpl-tenant-28-turn-5-tenants-32-run-1,cmpl-tenant-28-turn-5-tenants-32-run-1-0,success,,3280,512,512,513,3239,2720,0.839765,0.0848,16702.7664,93.041,144999.6726,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_28/turn_05_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_28/turn_05_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-14T03:32:47.642097+00:00,16384,32,1,27,2048,5,27,cmpl-tenant-27-turn-5-tenants-32-run-1,cmpl-tenant-27-turn-5-tenants-32-run-1-0,success,,3392,512,512,513,3374,2848,0.844102,0.19,16754.7262,93.3282,145069.918,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_27/turn_05_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_27/turn_05_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-14T03:32:47.689403+00:00,16384,32,1,32,2048,5,32,cmpl-tenant-32-turn-5-tenants-32-run-1,cmpl-tenant-32-turn-5-tenants-32-run-1-0,success,,2746,512,512,513,2683,2160,0.805069,0.0135,25870.2409,93.2099,145035.7575,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_32/turn_05_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_32/turn_05_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-14T03:32:47.666450+00:00,16384,32,1,17,2048,5,17,cmpl-tenant-17-turn-5-tenants-32-run-1,cmpl-tenant-17-turn-5-tenants-32-run-1-0,success,,2710,512,512,513,2518,2000,0.794281,0.0679,16692.7356,93.0025,145001.6161,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_17/turn_05_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_17/turn_05_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-14T03:32:47.654606+00:00,16384,32,1,26,2048,5,26,cmpl-tenant-26-turn-5-tenants-32-run-1,cmpl-tenant-26-turn-5-tenants-32-run-1-0,success,,2710,512,512,513,2518,2000,0.794281,0.1018,16704.6322,93.1292,144998.0652,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_26/turn_05_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_26/turn_05_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-14T03:32:47.639414+00:00,16384,32,1,25,2048,5,25,cmpl-tenant-25-turn-5-tenants-32-run-1,cmpl-tenant-25-turn-5-tenants-32-run-1-0,success,,2710,512,512,513,2518,2000,0.794281,0.0333,16660.408,93.2174,144960.526,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_25/turn_05_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_25/turn_05_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-14T03:32:47.703028+00:00,16384,32,1,18,2048,5,18,cmpl-tenant-18-turn-5-tenants-32-run-1,cmpl-tenant-18-turn-5-tenants-32-run-1-0,success,,2710,512,512,513,2518,2000,0.794281,0.1028,48078.2693,93.0205,145085.7422,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_18/turn_05_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_18/turn_05_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
