exp_label,turn_index,tenant_id,group_label,blocking_ms,input_tokens,prefix_hit_tokens,prefix_hit_rate,computation_tokens,kv_history_tokens,prefill_ms,first_token_ts,rank_in_batch,rank_frac,delay_from_earliest_first_token_ms
exp1,5,21,Group2,0.2831,4134.0,3104.0,0.7508466376390904,1030.0,4129.0,12399.464799999998,0.0,11,0.44,0.0
exp1,5,13,Group1,0.2997,4878.0,3760.0,0.7708077080770808,1118.0,4794.0,12403.967100000002,0.0,12,0.48,0.0
exp1,5,23,Group2,0.469,3564.0,2528.0,0.7093153759820426,1036.0,3558.0,12470.814199999999,0.0,13,0.52,0.0
exp1,5,24,Group2,0.1324,4131.0,3104.0,0.7513919147906076,1027.0,4124.0,17004.7462,0.0,14,0.56,0.0
exp1,5,28,Group2,0.149,4135.0,3104.0,0.7506650544135429,1031.0,4130.0,12343.268499999998,0.0,15,0.6,0.0
exp1,5,15,Group1,0.3891,4504.0,3392.0,0.7531083481349912,1112.0,4420.0,12440.2691,0.0,16,0.64,0.0
exp1,5,12,Group1,0.4249,4218.0,3104.0,0.7358937885253675,1114.0,4134.0,12458.3315,0.0,17,0.68,0.0
exp1,5,11,Group1,0.2006,2053.0,1712.0,0.8339016074037994,341.0,1969.0,12370.2823,0.0,18,0.72,0.0
exp1,5,32,Group2,0.1657,3873.0,2832.0,0.7312161115414407,1041.0,3867.0,12351.4584,0.0,19,0.76,0.0
exp1,5,5,Group1,0.2668,3606.0,2864.0,0.7942318358291736,742.0,3433.0,12396.472899999999,0.0,20,0.8,0.0
exp1,5,17,Group2,0.3342,328.0,288.0,0.8780487804878049,40.0,323.0,12424.697900000001,0.0,21,0.84,0.0
exp1,5,25,Group2,0.0195,2076.0,1952.0,0.9402697495183044,124.0,2070.0,2197.8304,0.0,22,0.88,0.0
exp1,5,30,Group2,0.4066,378.0,320.0,0.8465608465608465,58.0,372.0,12461.168000000001,0.0,23,0.92,0.0
exp1,5,1,Group1,0.369,1789.0,1440.0,0.8049189491335942,349.0,1743.0,12446.156400000002,0.0,24,0.96,0.0
exp1,5,27,Group2,0.3513,1836.0,1760.0,0.9586056644880174,76.0,1830.0,12439.6957,0.0,25,1.0,0.0
exp1,6,22,Group2,0.0319,5162.0,4128.0,0.7996900426191399,1034.0,5157.0,3829.6869,0.0,1,0.038461538461538464,0.0
