exp_label,turn_index,tenant_id,group_label,blocking_ms,input_tokens,prefix_hit_tokens,prefix_hit_rate,computation_tokens,kv_history_tokens,prefill_ms,first_token_ts,rank_in_batch,rank_frac,delay_from_earliest_first_token_ms
exp2,4,31,Group2,0.0373,3098.0,2064.0,0.6662362814719174,1034.0,3092.0,717.0935000000001,132040.7202308,1,0.03571428571428571,0.0
exp2,4,5,Group1,0.2674,2176.0,784.0,0.3602941176470588,1392.0,1819.0,7971.3002,132047.9720676,15,0.5357142857142857,7251.836799987359
exp2,4,14,Group1,0.4537,3768.0,2496.0,0.6624203821656051,1272.0,3531.0,8037.4277,132048.0392814,26,0.9285714285714286,7319.050599995535
exp2,4,6,Group1,0.0073,1321.0,1072.0,0.8115064345193036,249.0,1291.0,1308.3214,132041.3089287,2,0.07142857142857142,588.6978999769781
exp2,4,7,Group1,0.2509,3188.0,1968.0,0.617314930991217,1220.0,2951.0,7963.504,132047.9644549,13,0.4642857142857143,7244.224099995336
exp2,4,8,Group1,0.3857,2218.0,944.0,0.42560865644724977,1274.0,1981.0,7996.1141,132047.99729980002,19,0.6785714285714286,7277.069000003394
exp2,4,11,Group1,0.0802,3343.0,2080.0,0.6221956326652707,1263.0,3106.0,10650.794600000001,132050.65197479998,28,1.0,9931.743999972241
exp2,4,28,Group2,0.1515,3106.0,2064.0,0.6645202833226014,1042.0,3101.0,7933.5389000000005,132047.9364904,7,0.25,7216.259599983459
exp2,4,18,Group2,0.4359,2366.0,1328.0,0.5612848689771767,1038.0,2361.0,8013.068500000001,132048.0153044,24,0.8571428571428571,7295.073599991156
exp2,4,2,Group1,0.2841,2405.0,1184.0,0.49230769230769234,1221.0,2209.0,7969.7773,132047.9702614,14,0.5,7250.030600000173
exp2,4,30,Group2,0.2183,3102.0,2064.0,0.6653771760154739,1038.0,3096.0,7955.9189,132047.9591372,11,0.39285714285714285,7238.906399987172
exp2,4,32,Group2,0.3008,1543.0,1248.0,0.8088139987038238,295.0,1537.0,7978.0193,132047.9815201,16,0.5714285714285714,7261.289299989585
exp2,4,17,Group2,0.3173,525.0,464.0,0.8838095238095238,61.0,519.0,7989.1009,132047.9911182,17,0.6071428571428571,7270.887399994535
exp2,4,24,Group2,0.1677,519.0,320.0,0.6165703275529865,199.0,514.0,7942.1795,132047.9447472,8,0.2857142857142857,7224.516399990534
exp2,4,12,Group1,0.096,1935.0,784.0,0.40516795865633076,1151.0,1698.0,7926.499,132047.927795,4,0.14285714285714285,7207.564199983608
exp2,4,23,Group2,0.1121,1176.0,1072.0,0.9115646258503401,104.0,1170.0,7926.745100000001,132047.92915719998,5,0.17857142857142858,7208.926399966003
exp2,4,27,Group2,0.184,2058.0,1616.0,0.7852283770651117,442.0,2052.0,7944.414400000001,132047.94729840002,9,0.32142857142857145,7227.067600004375
exp2,4,20,Group2,0.4187,118.0,80.0,0.6779661016949152,38.0,113.0,8006.7015,132048.0091202,23,0.8214285714285714,7288.889399991604
exp2,4,13,Group1,0.0173,2720.0,1456.0,0.5352941176470588,1264.0,2483.0,1314.7708999999998,132041.3160882,3,0.10714285714285714,595.8573999814689
exp2,4,29,Group2,0.3506,551.0,208.0,0.37749546279491836,343.0,546.0,7997.9301000000005,132048.0011807,21,0.75,7280.949899984989
exp2,5,9,Group1,0.4732,3100.0,2192.0,0.7070967741935484,908.0,3016.0,11674.3843,132061.67575750002,25,0.9615384615384616,10609.21930000768
exp2,5,4,Group1,0.03,2570.0,2112.0,0.8217898832684825,458.0,2552.0,1544.5282,132051.5449582,5,0.19230769230769232,478.419999970356
exp2,5,1,Group1,0.0073,2092.0,1840.0,0.8795411089866156,252.0,2046.0,1518.0404999999998,132051.5181478,2,0.07692307692307693,451.6095999861136
exp2,5,11,Group1,0.2011,4453.0,3328.0,0.7473613294408264,1125.0,4369.0,11573.1798,132061.5744809,10,0.38461538461538464,10507.942699972773
exp2,5,21,Group2,0.1665,4133.0,3104.0,0.7510283087345754,1029.0,4128.0,11557.950200000001,132061.56021670002,8,0.3076923076923077,10493.678500002716
exp2,5,28,Group2,0.2337,4136.0,3104.0,0.7504835589941973,1032.0,4131.0,11588.6412,132061.59167489997,12,0.46153846153846156,10525.136699958239
exp2,5,14,Group1,0.0302,4878.0,3760.0,0.7708077080770808,1118.0,4794.0,1065.108,132051.06653820002,1,0.038461538461538464,0.0
exp2,5,12,Group1,0.3417,2198.0,1920.0,0.8735213830755232,278.0,2114.0,11622.934799999999,132061.6244765,18,0.6923076923076923,10557.938299985835
exp2,5,2,Group1,0.2172,3457.0,2400.0,0.6942435637836274,1057.0,3430.0,11578.2115,132061.57862870002,11,0.4230769230769231,10512.090500007616
exp2,5,30,Group2,0.2743,4134.0,3088.0,0.7469762941461054,1046.0,4128.0,11596.4714,132061.5997457,14,0.5384615384615384,10533.207499975106
exp2,5,15,Group1,0.4484,4346.0,3232.0,0.7436723423838012,1114.0,4262.0,11652.295399999999,132061.6542438,23,0.8846153846153846,10587.705599988112
exp2,5,25,Group2,0.4291,743.0,512.0,0.6890982503364738,231.0,737.0,11651.8631,132061.6547922,24,0.9230769230769231,10588.253999972949
exp2,5,18,Group2,0.411,3397.0,2368.0,0.6970856638210186,1029.0,3392.0,11636.7698,132061.6389808,22,0.8461538461538461,10572.442599979695
exp2,5,5,Group1,0.3081,3375.0,2176.0,0.6447407407407407,1199.0,3203.0,11605.2115,132061.6060196,16,0.6153846153846154,10539.48139998829
exp2,5,7,Group1,0.1341,4298.0,3184.0,0.7408096789204281,1114.0,4214.0,11542.2504,132061.5430845,7,0.2692307692307692,10476.54629999306
exp2,5,3,Group1,0.2573,4895.0,3840.0,0.7844739530132788,1055.0,4877.0,11597.321,132061.5978783,13,0.5,10531.340099987574
exp2,5,13,Group1,0.1178,3830.0,2720.0,0.7101827676240209,1110.0,3746.0,13344.4666,132063.3458844,26,1.0,12279.346199997235
exp2,5,31,Group2,0.2914,4127.0,3088.0,0.7482432759874,1039.0,4121.0,11600.4953,132061.6038867,15,0.5769230769230769,10537.348499987274
exp2,5,6,Group1,0.1505,2358.0,1312.0,0.556403731976251,1046.0,2347.0,11540.3886,132061.5411391,6,0.23076923076923078,10474.600899993675
exp2,5,19,Group2,0.1826,2945.0,1904.0,0.6465195246179966,1041.0,2940.0,11559.779499999999,132061.5618621,9,0.34615384615384615,10495.323899987852
exp2,5,16,Group1,0.325,1468.0,1040.0,0.7084468664850136,428.0,1276.0,11608.1164,132061.61004139998,17,0.6538461538461539,10543.503199965926
exp2,5,20,Group2,0.3756,215.0,112.0,0.5209302325581395,103.0,210.0,11626.7259,132061.6291015,19,0.7307692307692307,10562.563299987232
exp2,5,23,Group2,0.0203,1329.0,1168.0,0.8788562829194884,161.0,1323.0,1539.6752999999999,132051.54199559998,4,0.15384615384615385,475.45739996712655
exp2,5,26,Group2,0.3943,1444.0,1248.0,0.8642659279778393,196.0,1438.0,11632.8707,132061.63586500002,21,0.8076923076923077,10569.326800003182
exp2,5,24,Group2,0.3588,655.0,512.0,0.7816793893129771,143.0,648.0,11628.4857,132061.6312445,20,0.7692307692307693,10564.706299977843
exp2,5,10,Group1,0.0134,1886.0,1488.0,0.7889713679745494,398.0,1802.0,1535.9243999999999,132051.5369378,3,0.11538461538461539,470.3995999880135
exp2,6,31,Group2,0.3592,5159.0,4128.0,0.8001550688117852,1031.0,5153.0,13161.010999999999,132073.1644702,11,0.34375,12480.829300009646
exp2,6,26,Group2,43.8564,1509.0,1440.0,0.9542743538767395,69.0,1503.0,18812.819900000002,132078.8592763,25,0.78125,18175.635400024476
exp2,6,22,Group2,43.8725,2958.0,2928.0,0.9898580121703854,30.0,2953.0,18816.651400000002,132078.86272389998,26,0.8125,18179.082999995444
exp2,6,23,Group2,0.2609,1360.0,1328.0,0.9764705882352941,32.0,1354.0,13089.677,132073.09223789998,5,0.15625,12408.597000001464
exp2,6,17,Group2,43.7913,696.0,544.0,0.7816091954022989,152.0,691.0,18782.451699999998,132078.82794299998,21,0.65625,18144.30210000137
exp2,6,1,Group1,43.9207,2264.0,2080.0,0.9187279151943463,184.0,2164.0,18850.4459,132078.8944666,28,0.875,18210.825700021815
exp2,6,24,Group2,43.8399,841.0,656.0,0.7800237812128419,185.0,836.0,18783.066000000003,132078.8293059,23,0.71875,18145.665000018198
exp2,6,32,Group2,0.0157,1661.0,1616.0,0.9729078868151716,45.0,1655.0,709.8683,132060.71308400002,2,0.0625,29.443100036587566
exp2,6,12,Group1,0.4279,3103.0,2192.0,0.706413148565904,911.0,2959.0,13204.7181,132073.206346,14,0.4375,12522.70510001108
exp2,6,16,Group1,0.0304,2659.0,1456.0,0.5475742760436254,1203.0,2494.0,682.0105,132060.68364089998,1,0.03125,0.0
exp2,6,4,Group1,0.2932,3576.0,2560.0,0.7158836689038032,1016.0,3309.0,13110.8322,132073.1115254,7,0.21875,12427.884500008076
exp2,6,11,Group1,0.3095,5622.0,4448.0,0.7911775168979011,1174.0,5478.0,13131.3462,132073.1327557,8,0.25,12449.11480002338
exp2,6,9,Group1,0.2449,4270.0,3088.0,0.7231850117096019,1182.0,4126.0,13085.2591,132073.086404,4,0.125,12402.76310002082
exp2,6,8,Group1,0.5053,4498.0,3328.0,0.7398843930635838,1170.0,4354.0,13258.946399999999,132073.2602517,19,0.59375,12576.610800024355
exp2,6,28,Group2,0.4449,5167.0,4128.0,0.7989161989549062,1039.0,5162.0,13225.562,132073.22880689998,16,0.5,12545.165999996243
exp2,6,20,Group2,43.8885,240.0,208.0,0.8666666666666667,32.0,235.0,18820.1097,132078.8659982,27,0.84375,18182.3573000147
exp2,6,13,Group1,0.2121,5000.0,3824.0,0.7648,1176.0,4856.0,18920.240200000004,132078.9217523,32,1.0,18238.11140001635
exp2,6,14,Group1,0.3776,6048.0,4864.0,0.8042328042328042,1184.0,5904.0,13176.092599999998,132073.17787020002,12,0.375,12494.229300034931
exp2,6,27,Group2,43.8076,2924.0,2496.0,0.853625170998632,428.0,2918.0,18789.819,132078.83632660002,24,0.75,18152.68570004264
exp2,6,19,Group2,0.2285,3975.0,2944.0,0.74062893081761,1031.0,3970.0,13071.8306,132073.0739591,3,0.09375,12390.318200021284
exp2,6,21,Group2,0.3425,5165.0,4128.0,0.7992255566311713,1037.0,5159.0,13157.336,132073.1597785,10,0.3125,12476.13760002423
exp2,6,2,Group1,43.8235,4558.0,3456.0,0.7582272926722247,1102.0,4483.0,18784.0861,132078.8281096,22,0.6875,18144.46870001848
exp2,6,7,Group1,43.9369,5468.0,4288.0,0.7841989758595465,1180.0,5324.0,18859.417500000003,132078.90405440002,30,0.9375,18220.413500035647
exp2,6,3,Group1,43.775,6188.0,4896.0,0.7912087912087912,1292.0,5921.0,18768.5113,132078.81258630002,20,0.625,18128.945400036173
exp2,6,18,Group2,0.4109,4428.0,3392.0,0.7660343270099368,1036.0,4423.0,13206.3951,132073.208606,15,0.46875,12524.965100019472
exp2,6,15,Group1,0.326,5516.0,4336.0,0.7860768672951414,1180.0,5372.0,13136.3783,132073.13820430002,9,0.28125,12454.56340003875
exp2,6,10,Group1,0.3942,2731.0,1872.0,0.685463200292933,859.0,2587.0,13178.9088,132073.180303,13,0.40625,12496.66210002033
exp2,6,29,Group2,0.2772,597.0,560.0,0.9380234505862647,37.0,592.0,13106.9312,132073.1101084,6,0.1875,12426.46750001586
exp2,6,6,Group1,0.4627,3441.0,2352.0,0.6835222319093287,1089.0,3384.0,13229.5953,132073.230658,17,0.53125,12547.017100005178
exp2,6,25,Group2,43.9046,1774.0,736.0,0.41488162344983087,1038.0,1768.0,18852.384599999998,132078.8987892,29,0.90625,18215.14830001979
exp2,6,30,Group2,43.9547,5165.0,4128.0,0.7992255566311713,1037.0,5159.0,18860.2956,132078.9072503,31,0.96875,18223.6094000109
exp2,6,5,Group1,0.4812,4617.0,3376.0,0.7312107429066493,1241.0,4402.0,13252.8397,132073.2538209,18,0.5625,12570.180000009714
exp2,7,4,Group1,0.426,4626.0,3568.0,0.7712926934716818,1058.0,4345.0,15464.093200000001,132085.4649192,20,0.8,14879.671999980928
exp2,7,23,Group2,0.1485,1402.0,1360.0,0.9700427960057061,42.0,1396.0,15332.7996,132085.3352481,8,0.32,14750.00089997775
exp2,7,24,Group2,0.3091,977.0,832.0,0.8515864892528148,145.0,972.0,15395.589899999999,132085.398299,12,0.48,14813.051799981622
exp2,7,1,Group1,0.0088,2458.0,2256.0,0.9178193653376729,202.0,2345.0,1709.3626,132071.7094714,2,0.08,1124.2242000007536
exp2,7,26,Group2,0.0451,2541.0,1504.0,0.5918929555293192,1037.0,2535.0,582.6021000000001,132070.5852472,1,0.04,0.0
exp2,7,7,Group1,0.1647,6585.0,5456.0,0.8285497342444951,1129.0,6494.0,15315.3493,132085.316214,4,0.16,14730.966799979797
exp2,7,17,Group2,0.3584,778.0,688.0,0.884318766066838,90.0,773.0,15417.5529,132085.4196113,15,0.6,14834.36409998103
exp2,7,12,Group1,0.3912,3403.0,3088.0,0.9074346165148398,315.0,3312.0,15429.537000000002,132085.4311282,17,0.68,14845.880999986548
exp2,7,28,Group2,0.0208,6198.0,5168.0,0.8338173604388512,1030.0,6193.0,1711.988,132071.7148088,3,0.12,1129.5615999842994
exp2,7,19,Group2,0.5192,5005.0,3968.0,0.7928071928071928,1037.0,5000.0,15492.885100000001,132085.4953043,24,0.96,14910.057100001723
exp2,7,6,Group1,0.4592,4663.0,3440.0,0.7377224962470512,1223.0,4467.0,15475.6273,132085.4766865,21,0.84,14891.439300001366
exp2,7,22,Group2,0.4426,3000.0,2960.0,0.9866666666666667,40.0,2995.0,15462.0474,132085.46469,19,0.76,14879.442799981916
exp2,7,31,Group2,0.4761,6190.0,5152.0,0.8323101777059774,1038.0,6184.0,15477.6209,132085.48119700002,22,0.88,14895.949800004018
exp2,7,16,Group1,0.342,3403.0,2656.0,0.7804878048780488,747.0,3290.0,15406.132899999999,132085.40807489998,14,0.56,14822.82769997255
exp2,7,18,Group2,0.2274,5459.0,4432.0,0.8118703059168346,1027.0,5454.0,15314.3322,132085.3163596,5,0.2,14731.112399982521
exp2,7,29,Group2,0.2598,1628.0,592.0,0.36363636363636365,1036.0,1623.0,15336.788899999998,132085.33994869998,10,0.4,14754.701499972725
exp2,7,5,Group1,0.2437,5663.0,4608.0,0.8137029842839484,1055.0,5644.0,15323.2237,132085.3239674,6,0.24,14738.720199995441
exp2,7,8,Group1,0.2765,5615.0,4496.0,0.8007123775601068,1119.0,5524.0,15340.2283,132085.3413048,11,0.44,14756.057599995984
exp2,7,9,Group1,0.1325,5387.0,4256.0,0.7900501206608502,1131.0,5296.0,23586.8283,132093.5878608,25,1.0,23002.61359999422
exp2,7,25,Group2,0.2929,2805.0,1776.0,0.6331550802139038,1029.0,2799.0,15335.1444,132085.3379373,9,0.36,14752.690099994652
exp2,7,14,Group1,0.4943,7165.0,6048.0,0.8441032798325192,1117.0,7074.0,15491.088,132085.4929823,23,0.92,14907.735099986894
exp2,7,3,Group1,0.4094,7494.0,6192.0,0.8262610088070457,1302.0,7213.0,15435.5615,132085.4362709,18,0.72,14851.023700000951
exp2,7,10,Group1,0.3748,3848.0,2720.0,0.7068607068607069,1128.0,3757.0,15421.5342,132085.422909,16,0.64,14837.66179997474
exp2,7,20,Group2,0.1816,408.0,240.0,0.5882352941176471,168.0,403.0,15331.936300000001,132085.3341179,7,0.28,14748.870699986583
exp2,7,32,Group2,0.3255,1714.0,1664.0,0.970828471411902,50.0,1708.0,15399.6598,132085.4031853,13,0.52,14817.938099993626
exp2,8,25,Group2,0.2997,3836.0,2800.0,0.7299270072992701,1036.0,3830.0,19760.677,132099.7634767,8,0.36363636363636365,18763.2961999916
exp2,8,16,Group1,0.4366,3824.0,3392.0,0.8870292887029289,432.0,3744.0,19856.2418,132099.8582784,17,0.7727272727272727,18858.09789999621
exp2,8,12,Group1,0.0096,3807.0,3392.0,0.890990281061203,415.0,3565.0,1258.8474999999999,132081.2600571,2,0.09090909090909091,259.8766000010073
exp2,8,8,Group1,0.4198,6883.0,5600.0,0.8135987214877234,1283.0,6641.0,19849.1281,132099.8503479,16,0.7272727272727273,18850.16739999992
exp2,8,31,Group2,0.2163,7221.0,6192.0,0.8574989613626921,1029.0,7215.0,19711.6345,132099.7149508,4,0.18181818181818182,18714.77029999369
exp2,8,23,Group2,0.3677,1448.0,1408.0,0.9723756906077348,40.0,1442.0,19794.604699999996,132099.7972724,13,0.5909090909090909,18797.091899992665
exp2,8,7,Group1,0.5137,7853.0,6576.0,0.8373869858652744,1277.0,7611.0,19926.1571,132099.9273708,21,0.9545454545454546,18927.19029998989
exp2,8,5,Group1,0.3163,6792.0,5664.0,0.833922261484099,1128.0,6690.0,19774.737699999998,132099.775554,10,0.45454545454545453,18775.373499986017
exp2,8,3,Group1,0.4541,8806.0,7488.0,0.8503293209175562,1318.0,8519.0,19893.0561,132099.8938102,18,0.8181818181818182,18893.629700003657
exp2,8,18,Group2,0.2329,6489.0,6480.0,0.9986130374479889,9.0,6484.0,19728.7003,132099.7307332,5,0.22727272727272727,18730.552699998952
exp2,8,9,Group1,0.4899,6655.0,5376.0,0.8078136739293764,1279.0,6413.0,19921.7553,132099.9231452,20,0.9090909090909091,18922.96470000292
exp2,8,28,Group2,0.1804,7229.0,6192.0,0.856550006916586,1037.0,7224.0,29023.3291,132109.02630949998,22,1.0,28026.12899997621
exp2,8,21,Group2,0.4712,7225.0,6192.0,0.8570242214532872,1033.0,7220.0,19898.0052,132099.90057640002,19,0.8636363636363636,18900.395900011063
exp2,8,30,Group2,0.4031,7228.0,6192.0,0.8566685113447703,1036.0,7222.0,19831.3004,132099.8347035,15,0.6818181818181818,18834.522999997716
exp2,8,14,Group1,0.1995,8433.0,7152.0,0.848096762717894,1281.0,8191.0,19706.189099999996,132099.7077886,3,0.13636363636363635,18707.608099997742
exp2,8,4,Group1,0.386,5939.0,4624.0,0.7785822529045294,1315.0,5652.0,19827.027700000002,132099.8278137,14,0.6363636363636364,18827.633199980482
exp2,8,11,Group1,0.3505,8006.0,6736.0,0.8413689732700474,1270.0,7764.0,19788.5708,132099.7900213,12,0.5454545454545454,18789.84079998918
exp2,8,20,Group2,0.2659,442.0,400.0,0.9049773755656109,42.0,437.0,19737.613400000002,132099.7398793,7,0.3181818181818182,18739.698799996404
exp2,8,27,Group2,0.0393,4826.0,3792.0,0.7857438872772482,1034.0,4820.0,997.4412,132081.0001805,1,0.045454545454545456,0.0
exp2,8,24,Group2,0.3335,1113.0,976.0,0.8769092542677448,137.0,1104.0,19773.262,132099.7759955,11,0.5,18775.815000000875
exp2,8,1,Group1,0.2493,3065.0,2448.0,0.7986949429037521,617.0,2578.0,19735.9117,132099.736261,6,0.2727272727272727,18736.08050000621
exp2,8,32,Group2,0.2827,1750.0,1712.0,0.9782857142857143,38.0,1744.0,19763.1699,132099.7666526,9,0.4090909090909091,18766.472099989187
exp2,9,18,Group2,0.2147,7519.0,7504.0,0.9980050538635457,15.0,7514.0,21782.0857,132111.7841004,3,0.14285714285714285,20967.865499987965
exp2,9,1,Group1,0.2807,3699.0,3056.0,0.826169234928359,643.0,3614.0,21843.5603,132111.843941,8,0.38095238095238093,21027.706099994248
exp2,9,32,Group2,0.3316,1797.0,1744.0,0.9705063995548135,53.0,1791.0,21864.2567,132111.8677883,10,0.47619047619047616,21051.553400000557
exp2,9,29,Group2,0.05,3690.0,2656.0,0.7197831978319783,1034.0,3685.0,813.2849,132090.8162349,1,0.047619047619047616,0.0
exp2,9,6,Group1,0.3835,6831.0,5776.0,0.8455570194700629,1055.0,6803.0,21906.3011,132111.9072846,13,0.6190476190476191,21091.049699985888
exp2,9,15,Group1,0.3481,9069.0,7888.0,0.8697761605469181,1181.0,8926.0,21881.4784,132111.8833265,11,0.5238095238095238,21067.091600009007
exp2,9,20,Group2,0.3999,625.0,432.0,0.6912,193.0,620.0,21915.7191,132111.918119,15,0.7142857142857143,21101.8841000041
exp2,9,12,Group1,0.4677,4976.0,3808.0,0.7652733118971061,1168.0,4833.0,21963.8979,132111.9655656,19,0.9047619047619048,21149.33069999097
exp2,9,7,Group1,0.0158,9022.0,7840.0,0.8689869208601197,1182.0,8879.0,2565.3021000000003,132092.5660179,2,0.09523809523809523,1749.7830000065733
exp2,9,28,Group2,0.4503,8260.0,7216.0,0.8736077481840193,1044.0,8255.0,21946.5269,132111.94977719997,17,0.8095238095238095,21133.54229996912
exp2,9,11,Group1,0.3648,9175.0,8000.0,0.8719346049046321,1175.0,9032.0,21883.5307,132111.8849955,12,0.5714285714285714,21068.760599999223
exp2,9,22,Group2,0.3142,5065.0,4032.0,0.7960513326752221,1033.0,5058.0,21862.4265,132111.86494069998,9,0.42857142857142855,21048.705799970776
exp2,9,10,Group1,0.231,6285.0,5104.0,0.8120922832140016,1181.0,6142.0,21791.1731,132111.79240409998,4,0.19047619047619047,20976.16919997381
exp2,9,8,Group1,0.4165,8052.0,6880.0,0.8544461003477397,1172.0,7909.0,21910.2509,132111.9114674,14,0.6666666666666666,21095.2324999962
exp2,9,3,Group1,0.5106,9839.0,8800.0,0.8943998373818477,1039.0,9831.0,21994.096,132111.9949066,20,0.9523809523809523,21178.671700006817
exp2,9,27,Group2,0.2975,5858.0,4832.0,0.8248548992830318,1026.0,5852.0,21837.686200000004,132111.84068370002,7,0.3333333333333333,21024.448800017126
exp2,9,21,Group2,0.4863,8258.0,7216.0,0.8738193267134899,1042.0,8251.0,21959.4756,132111.9620619,18,0.8571428571428571,21145.82700000028
exp2,9,26,Group2,0.4335,3638.0,2608.0,0.7168774051676745,1030.0,3632.0,21944.5776,132111.9476111,16,0.7619047619047619,21131.376200006343
exp2,9,9,Group1,0.2473,7824.0,6640.0,0.8486707566462167,1184.0,7681.0,21807.3949,132111.80854220001,5,0.23809523809523808,20992.307300009998
exp2,9,31,Group2,0.2641,8250.0,7216.0,0.8746666666666667,1034.0,8244.0,21814.6211,132111.8179852,6,0.2857142857142857,21001.750299998093
exp2,9,25,Group2,0.1976,4867.0,3824.0,0.7856996096157798,1043.0,4861.0,35323.038,132125.3257356,21,1.0,34509.500699990895
exp2,10,14,Group1,0.501,10714.0,9600.0,0.8960238939705059,1114.0,10628.0,25993.7431,132125.9956441,22,0.9565217391304348,23818.315399985295
exp2,10,32,Group2,0.0259,1935.0,1792.0,0.9260981912144702,143.0,1929.0,3055.3550000000005,132103.05858090002,3,0.13043478260869565,881.2521999934688
exp2,10,7,Group1,0.2843,10134.0,9024.0,0.8904677323860273,1110.0,10048.0,25827.828400000002,132125.8288127,10,0.43478260869565216,23651.483999972697
exp2,10,6,Group1,0.4763,7946.0,6816.0,0.8577900830606594,1130.0,7857.0,25977.0642,132125.9781405,21,0.9130434782608695,23800.81179997069
exp2,10,26,Group2,0.3356,4670.0,3632.0,0.7777301927194861,1038.0,4664.0,25865.5252,132125.8684608,13,0.5652173913043478,23691.13209997886
exp2,10,13,Group1,0.1812,9666.0,8544.0,0.8839230291744258,1122.0,9580.0,25705.6911,132125.7071723,4,0.17391304347826086,23529.843599972082
exp2,10,27,Group2,0.2173,6890.0,5872.0,0.8522496371552976,1018.0,6884.0,25736.0527,132125.73897,6,0.2608695652173913,23561.641299980693
exp2,10,17,Group2,0.3014,1045.0,1008.0,0.9645933014354067,37.0,1040.0,25832.3533,132125.8343547,11,0.4782608695652174,23657.025999971665
exp2,10,12,Group1,0.4059,6088.0,4976.0,0.8173455978975033,1112.0,6002.0,25914.503699999997,132125.9161096,17,0.7391304347826086,23738.780899962876
exp2,10,2,Group1,0.2341,9103.0,8016.0,0.8805888168735582,1087.0,9043.0,25739.976599999998,132125.7404107,7,0.30434782608695654,23563.08199997875
exp2,10,18,Group2,0.2512,8549.0,8528.0,0.997543572347643,21.0,8544.0,25807.991799999996,132125.810043,9,0.391304347826087,23632.714299979853
exp2,10,19,Group2,0.2677,8098.0,7056.0,0.8713262533959002,1042.0,8090.0,25804.021099999998,132125.8061888,8,0.34782608695652173,23628.860099968733
exp2,10,3,Group1,0.3528,10877.0,9824.0,0.9031902178909625,1053.0,10866.0,25890.4011,132125.8910539,14,0.6086956521739131,23713.725199981127
exp2,10,20,Group2,0.2006,1206.0,624.0,0.5174129353233831,582.0,1201.0,25710.3379,132125.7125385,5,0.21739130434782608,23535.2097999712
exp2,10,1,Group1,0.4401,3872.0,3696.0,0.9545454545454546,176.0,3795.0,25947.860500000003,132125.9484006,18,0.782608695652174,23771.07189997332
exp2,10,29,Group2,0.0111,4728.0,3680.0,0.7783417935702199,1048.0,4716.0,2999.6125,132103.00252359998,2,0.08695652173913043,825.1948999532033
exp2,10,24,Group2,0.3702,1728.0,1392.0,0.8055555555555556,336.0,1722.0,25895.836000000003,132125.8986062,15,0.6521739130434783,23721.277499978896
exp2,10,15,Group1,0.0481,10181.0,9056.0,0.8895000491110893,1125.0,10095.0,2175.7806,132102.17732870003,1,0.043478260869565216,0.0
exp2,10,8,Group1,0.4577,9164.0,8048.0,0.8782191182889568,1116.0,9078.0,25969.3084,132125.9705661,20,0.8695652173913043,23793.23739997926
exp2,10,5,Group1,0.4228,9140.0,8064.0,0.8822757111597375,1076.0,9088.0,25950.6004,132125.9515232,19,0.8260869565217391,23774.19449997251
exp2,10,21,Group2,0.3187,9290.0,8256.0,0.8886975242195909,1034.0,9284.0,25860.495299999995,132125.86291400003,12,0.5217391304347826,23685.58530000155
exp2,10,31,Group2,0.1646,9281.0,8240.0,0.8878353625686887,1041.0,9275.0,38562.48559999999,132138.5657502,23,1.0,36388.42149998527
exp2,10,11,Group1,0.3892,10287.0,9168.0,0.8912219305920094,1119.0,10201.0,25906.509800000003,132125.907999,16,0.6956521739130435,23730.670299963094
exp3,1,30,Group2,0.0336,7.0,0.0,0.0,7.0,0.0,111.03030000000001,132010.1140639,1,0.03125,0.0
exp3,1,6,Group1,0.2559,840.0,832.0,0.9904761904761905,8.0,0.0,391.05,132010.3919059,26,0.8125,277.84200001042336
exp3,1,5,Group1,0.2735,69.0,0.0,0.0,69.0,0.0,421.28409999999997,132010.4220576,31,0.96875,307.99370000022464
exp3,1,9,Group1,0.1093,50.0,48.0,0.96,2.0,0.0,416.04010000000005,132010.4170494,30,0.9375,302.98550002044067
exp3,1,32,Group2,0.0192,7.0,0.0,0.0,7.0,0.0,282.8313,132010.2860505,7,0.21875,171.98660000576638
exp3,1,29,Group2,0.2065,6.0,0.0,0.0,6.0,0.0,378.0806,132010.3811871,22,0.6875,267.1231999993324
exp3,1,2,Group1,0.0386,840.0,0.0,0.0,840.0,0.0,315.6369,132010.3158755,13,0.40625,201.81160001084208
exp3,1,13,Group1,0.03,50.0,48.0,0.96,2.0,0.0,272.7278,132010.2740578,4,0.125,159.9939000152517
exp3,1,10,Group1,0.1721,50.0,48.0,0.96,2.0,0.0,389.971,132010.3911431,25,0.78125,277.0791999937501
exp3,1,25,Group2,0.0317,7.0,0.0,0.0,7.0,0.0,367.21469999999994,132010.3697464,19,0.59375,255.68250002106652
exp3,1,16,Group1,0.1565,47.0,0.0,0.0,47.0,0.0,382.4334,132010.38418989998,24,0.75,270.1259999885224
exp3,1,24,Group2,0.0783,7.0,0.0,0.0,7.0,0.0,380.8961,132010.3833744,23,0.71875,269.31050000712276
exp3,1,12,Group1,0.1407,50.0,48.0,0.96,2.0,0.0,374.4475,132010.3757882,21,0.65625,261.7243000131566
exp3,1,18,Group2,0.239,8.0,0.0,0.0,8.0,0.0,429.47599999999994,132010.431515,32,1.0,317.4511000106577
exp3,1,17,Group2,0.047,6.0,0.0,0.0,6.0,0.0,333.729,132010.335476,14,0.4375,221.4121000142768
exp3,1,19,Group2,0.0158,6.0,0.0,0.0,6.0,0.0,371.7923,132010.3737081,20,0.625,259.6442000067327
