exp_label,turn_index,tenant_id,group_label,input_tokens,prefix_hit_tokens,prefix_hit_rate,kv_history_tokens,resident_kv_mib,computation_tokens,prefill_ms,batch_total_computation_tokens,batch_total_resident_kv_mib,batch_pressure_ratio,estimated_prefill_rounds_ratio,joint_compute_x_pressure,joint_compute_x_rounds,compute_over_hit_ratio,context_plus_compute
exp1,2,24,Group2,1037.0,0.0,0.0,1032.0,32.25,1037.0,3127.5714999999996,18849.0,620.21875,0.605682373046875,2.3009033203125,628.0926208496094,2386.0367431640625,1037.0,2069.0
exp1,2,21,Group2,1039.0,0.0,0.0,1034.0,32.3125,1039.0,3183.4773999999998,18849.0,620.21875,0.605682373046875,2.3009033203125,629.3039855957031,2390.6385498046875,1039.0,2073.0
exp1,2,16,Group1,1124.0,32.0,0.028469750889679714,1072.0,33.5,1092.0,3110.637,18849.0,620.21875,0.605682373046875,2.3009033203125,661.4051513671875,2512.58642578125,34.125,2164.0
exp1,2,14,Group1,646.0,48.0,0.07430340557275542,506.0,15.8125,598.0,651.9643,18849.0,620.21875,0.605682373046875,2.3009033203125,362.19805908203125,1375.940185546875,12.458333333333334,1104.0
exp1,2,5,Group1,334.0,64.0,0.19161676646706588,86.0,2.6875,270.0,3154.4888999999994,18849.0,620.21875,0.605682373046875,2.3009033203125,163.53424072265625,621.243896484375,4.21875,356.0
exp1,2,13,Group1,1216.0,48.0,0.039473684210526314,1076.0,33.625,1168.0,3129.2027,18849.0,620.21875,0.605682373046875,2.3009033203125,707.43701171875,2687.455078125,24.333333333333332,2244.0
exp1,2,23,Group2,468.0,0.0,0.0,462.0,14.4375,468.0,3112.1938,18849.0,620.21875,0.605682373046875,2.3009033203125,283.4593505859375,1076.82275390625,468.0,930.0
exp1,2,32,Group2,777.0,0.0,0.0,771.0,24.09375,777.0,677.0694000000001,18849.0,620.21875,0.605682373046875,2.3009033203125,470.6152038574219,1787.8018798828125,777.0,1548.0
exp1,2,29,Group2,817.0,0.0,0.0,810.0,25.3125,817.0,3193.6728,18849.0,620.21875,0.605682373046875,2.3009033203125,494.8424987792969,1879.8380126953125,817.0,1627.0
exp1,2,2,Group1,954.0,832.0,0.8721174004192872,897.0,28.03125,122.0,3136.8073999999997,18849.0,620.21875,0.605682373046875,2.3009033203125,73.89324951171875,280.710205078125,0.1466346153846154,1019.0
exp1,2,26,Group2,489.0,0.0,0.0,483.0,15.09375,489.0,3174.3277000000003,18849.0,620.21875,0.605682373046875,2.3009033203125,296.1786804199219,1125.1417236328125,489.0,972.0
exp1,3,15,Group1,2131.0,1072.0,0.5030502111684655,1867.0,58.34375,1059.0,5978.6868,26446.0,1402.09375,1.369232177734375,3.228271484375,1450.0168762207031,3418.739501953125,0.9878731343283582,2926.0
exp1,3,2,Group1,993.0,944.0,0.9506545820745217,961.0,30.03125,49.0,6019.848000000001,26446.0,1402.09375,1.369232177734375,3.228271484375,67.09237670898438,158.185302734375,0.05190677966101695,1010.0
exp1,3,1,Group1,1257.0,1008.0,0.801909307875895,1171.0,36.59375,249.0,1063.5397999999998,26446.0,1402.09375,1.369232177734375,3.228271484375,340.9388122558594,803.839599609375,0.24702380952380953,1420.0
exp1,3,7,Group1,593.0,256.0,0.4317032040472175,329.0,10.28125,337.0,6025.4034,26446.0,1402.09375,1.369232177734375,3.228271484375,461.4312438964844,1087.927490234375,1.31640625,666.0
exp1,3,11,Group1,1234.0,448.0,0.36304700162074555,970.0,30.3125,786.0,359.5771,26446.0,1402.09375,1.369232177734375,3.228271484375,1076.2164916992188,2537.42138671875,1.7544642857142858,1756.0
exp1,3,26,Group2,533.0,480.0,0.900562851782364,528.0,16.5,53.0,1058.5761999999997,26446.0,1402.09375,1.369232177734375,3.228271484375,72.56930541992188,171.098388671875,0.11041666666666666,581.0
exp1,3,6,Group1,1099.0,960.0,0.8735213830755232,968.0,30.25,139.0,1048.7057000000002,26446.0,1402.09375,1.369232177734375,3.228271484375,190.32327270507812,448.729736328125,0.14479166666666668,1107.0
exp1,3,8,Group1,1055.0,432.0,0.409478672985782,791.0,24.71875,623.0,6041.3353,26446.0,1402.09375,1.369232177734375,3.228271484375,853.0316467285156,2011.213134765625,1.4421296296296295,1414.0
exp1,3,27,Group2,1339.0,304.0,0.2270351008215086,1334.0,41.6875,1035.0,5977.6128,26446.0,1402.09375,1.369232177734375,3.228271484375,1417.1553039550781,3341.260986328125,3.4046052631578947,2369.0
exp1,3,18,Group2,901.0,656.0,0.7280799112097669,896.0,28.0,245.0,6036.412600000001,26446.0,1402.09375,1.369232177734375,3.228271484375,335.4618835449219,790.926513671875,0.37347560975609756,1141.0
exp1,3,29,Group2,1848.0,816.0,0.44155844155844154,1843.0,57.59375,1032.0,5989.8617,26446.0,1402.09375,1.369232177734375,3.228271484375,1413.047607421875,3331.576171875,1.2647058823529411,2875.0
exp1,3,32,Group2,1809.0,768.0,0.42454394693200664,1803.0,56.34375,1041.0,7432.442199999999,26446.0,1402.09375,1.369232177734375,3.228271484375,1425.3706970214844,3360.630615234375,1.35546875,2844.0
exp1,3,10,Group1,1371.0,352.0,0.2567469000729395,1107.0,34.59375,1019.0,1072.9060000000002,26446.0,1402.09375,1.369232177734375,3.228271484375,1395.2475891113281,3289.608642578125,2.8948863636363638,2126.0
exp1,3,3,Group1,2090.0,784.0,0.3751196172248804,1823.0,56.96875,1306.0,6047.221399999999,26446.0,1402.09375,1.369232177734375,3.228271484375,1788.2172241210938,4216.12255859375,1.6658163265306123,3129.0
exp1,3,23,Group2,1500.0,464.0,0.30933333333333335,1494.0,46.6875,1036.0,5965.3846,26446.0,1402.09375,1.369232177734375,3.228271484375,1418.5245361328125,3344.4892578125,2.2327586206896552,2530.0
exp1,3,28,Group2,2075.0,1040.0,0.5012048192771085,2070.0,64.6875,1035.0,6001.564399999999,26446.0,1402.09375,1.369232177734375,3.228271484375,1417.1553039550781,3341.260986328125,0.9951923076923077,3105.0
exp1,3,14,Group1,1936.0,640.0,0.3305785123966942,1672.0,52.25,1296.0,1045.9290999999998,26446.0,1402.09375,1.369232177734375,3.228271484375,1774.52490234375,4183.83984375,2.025,2968.0
exp1,3,24,Group2,2069.0,1024.0,0.49492508458192364,2063.0,64.46875,1045.0,8161.531800000001,26446.0,1402.09375,1.369232177734375,3.228271484375,1430.8476257324219,3373.543701171875,1.0205078125,3108.0
exp1,3,16,Group1,2292.0,1120.0,0.4886561954624782,2150.0,67.1875,1172.0,7427.4803999999995,26446.0,1402.09375,1.369232177734375,3.228271484375,1604.7401123046875,3783.5341796875,1.0464285714285715,3322.0
exp1,3,12,Group1,1845.0,544.0,0.2948509485094851,1581.0,49.40625,1301.0,5992.454699999999,26446.0,1402.09375,1.369232177734375,3.228271484375,1781.3710632324219,4199.981201171875,2.391544117647059,2882.0
exp1,3,9,Group1,762.0,240.0,0.31496062992125984,498.0,15.5625,522.0,6006.1988,26446.0,1402.09375,1.369232177734375,3.228271484375,714.7391967773438,1685.15771484375,2.175,1020.0
exp1,3,31,Group2,2071.0,1024.0,0.4944471269917914,2065.0,64.53125,1047.0,6029.9937,26446.0,1402.09375,1.369232177734375,3.228271484375,1433.5860900878906,3380.000244140625,1.0224609375,3112.0
exp1,3,13,Group1,2505.0,1216.0,0.48542914171656687,2241.0,70.03125,1289.0,7439.321499999999,26446.0,1402.09375,1.369232177734375,3.228271484375,1764.9402770996094,4161.241943359375,1.060032894736842,3530.0
exp1,3,21,Group2,2072.0,1024.0,0.4942084942084942,2065.0,64.53125,1048.0,5964.331999999999,26446.0,1402.09375,1.369232177734375,3.228271484375,1434.955322265625,3383.228515625,1.0234375,3113.0
exp1,3,22,Group2,2072.0,1040.0,0.5019305019305019,2066.0,64.5625,1032.0,7437.328099999999,26446.0,1402.09375,1.369232177734375,3.228271484375,1413.047607421875,3331.576171875,0.9923076923076923,3098.0
exp1,3,4,Group1,2031.0,736.0,0.362383062530773,1764.0,55.125,1295.0,6023.696099999999,26446.0,1402.09375,1.369232177734375,3.228271484375,1773.1556701660156,4180.611572265625,1.7595108695652173,3059.0
exp1,3,20,Group2,1083.0,48.0,0.0443213296398892,1078.0,33.6875,1035.0,7436.400099999999,26446.0,1402.09375,1.369232177734375,3.228271484375,1417.1553039550781,3341.260986328125,21.5625,2113.0
exp1,3,5,Group1,1486.0,336.0,0.22611036339165544,1360.0,42.5,1150.0,6007.2196,26446.0,1402.09375,1.369232177734375,3.228271484375,1574.6170043945312,3712.51220703125,3.4226190476190474,2510.0
exp1,3,19,Group2,2064.0,1024.0,0.49612403100775193,2059.0,64.34375,1040.0,6026.7806,26446.0,1402.09375,1.369232177734375,3.228271484375,1424.00146484375,3357.40234375,1.015625,3099.0
exp1,3,17,Group2,274.0,240.0,0.8759124087591241,269.0,8.40625,34.0,5986.4247,26446.0,1402.09375,1.369232177734375,3.228271484375,46.55389404296875,109.76123046875,0.14166666666666666,303.0
exp1,3,30,Group2,268.0,208.0,0.7761194029850746,262.0,8.1875,60.0,1035.5502000000001,26446.0,1402.09375,1.369232177734375,3.228271484375,82.1539306640625,193.6962890625,0.28846153846153844,322.0
exp1,3,25,Group2,1724.0,688.0,0.3990719257540603,1719.0,53.71875,1036.0,5994.5326,26446.0,1402.09375,1.369232177734375,3.228271484375,1418.5245361328125,3344.4892578125,1.505813953488372,2755.0
exp1,4,13,Group1,3768.0,2496.0,0.6624203821656051,3531.0,110.34375,1272.0,8507.193299999999,25975.0,2220.5,2.16845703125,3.1707763671875,2758.27734375,4033.2275390625,0.5096153846153846,4803.0
exp1,4,30,Group2,323.0,256.0,0.7925696594427245,317.0,9.90625,67.0,979.6809,25975.0,2220.5,2.16845703125,3.1707763671875,145.28662109375,212.4420166015625,0.26171875,384.0
exp1,4,17,Group2,294.0,272.0,0.9251700680272109,288.0,9.0,22.0,8503.2902,25975.0,2220.5,2.16845703125,3.1707763671875,47.7060546875,69.757080078125,0.08088235294117647,310.0
exp1,4,27,Group2,1769.0,1328.0,0.7507066139061617,1763.0,55.09375,441.0,8510.534499999998,25975.0,2220.5,2.16845703125,3.1707763671875,956.28955078125,1398.3123779296875,0.33207831325301207,2204.0
exp1,4,25,Group2,1961.0,1712.0,0.87302396736359,1955.0,61.09375,249.0,8512.2364,25975.0,2220.5,2.16845703125,3.1707763671875,539.94580078125,789.5233154296875,0.14544392523364486,2204.0
exp1,4,11,Group1,1727.0,1232.0,0.7133757961783439,1490.0,46.5625,495.0,8528.1381,25975.0,2220.5,2.16845703125,3.1707763671875,1073.38623046875,1569.5343017578125,0.4017857142857143,1985.0
exp1,4,2,Group1,1252.0,992.0,0.792332268370607,1056.0,33.0,260.0,8548.288600000002,25975.0,2220.5,2.16845703125,3.1707763671875,563.798828125,824.40185546875,0.2620967741935484,1316.0
exp1,4,22,Group2,3102.0,2064.0,0.6653771760154739,3097.0,96.78125,1038.0,8600.9625,25975.0,2220.5,2.16845703125,3.1707763671875,2250.8583984375,3291.265869140625,0.502906976744186,4135.0
exp1,4,7,Group1,1007.0,592.0,0.5878848063555114,770.0,24.0625,415.0,8559.742,25975.0,2220.5,2.16845703125,3.1707763671875,899.90966796875,1315.8721923828125,0.7010135135135135,1185.0
exp1,4,5,Group1,2870.0,1472.0,0.5128919860627178,2512.0,78.5,1398.0,8582.307,25975.0,2220.5,2.16845703125,3.1707763671875,3031.5029296875,4432.745361328125,0.9497282608695652,3910.0
exp1,4,31,Group2,3103.0,2064.0,0.6651627457299387,3097.0,96.78125,1039.0,8491.2985,25975.0,2220.5,2.16845703125,3.1707763671875,2253.02685546875,3294.4366455078125,0.5033914728682171,4136.0
exp1,4,14,Group1,3199.0,1936.0,0.6051891216005002,2962.0,92.5625,1263.0,12184.4868,25975.0,2220.5,2.16845703125,3.1707763671875,2738.76123046875,4004.6905517578125,0.6523760330578512,4225.0
exp1,4,16,Group1,3539.0,2288.0,0.6465103136479231,3319.0,103.71875,1251.0,975.3752,25975.0,2220.5,2.16845703125,3.1707763671875,2712.73974609375,3966.6412353515625,0.5467657342657343,4570.0
exp1,4,18,Group2,1368.0,896.0,0.6549707602339181,1363.0,42.59375,472.0,8462.5738,25975.0,2220.5,2.16845703125,3.1707763671875,1023.51171875,1496.6064453125,0.5267857142857143,1835.0
exp1,4,9,Group1,2025.0,752.0,0.37135802469135804,1788.0,55.875,1273.0,12224.9818,25975.0,2220.5,2.16845703125,3.1707763671875,2760.44580078125,4036.3983154296875,1.6928191489361701,3061.0
exp1,4,1,Group1,1449.0,1248.0,0.8612836438923396,1415.0,44.21875,201.0,8568.001199999999,25975.0,2220.5,2.16845703125,3.1707763671875,435.85986328125,637.3260498046875,0.16105769230769232,1616.0
exp1,4,32,Group2,2841.0,1808.0,0.6363956353396691,2835.0,88.59375,1033.0,8532.1606,25975.0,2220.5,2.16845703125,3.1707763671875,2240.01611328125,3275.4119873046875,0.5713495575221239,3868.0
exp1,4,4,Group1,3067.0,2032.0,0.6625366807955657,3057.0,95.53125,1035.0,8455.4132,25975.0,2220.5,2.16845703125,3.1707763671875,2244.35302734375,3281.7535400390625,0.5093503937007874,4092.0
exp1,4,12,Group1,3108.0,1840.0,0.592020592020592,2871.0,89.71875,1268.0,11477.1068,25975.0,2220.5,2.16845703125,3.1707763671875,2749.603515625,4020.54443359375,0.6891304347826087,4139.0
exp1,4,23,Group2,2532.0,1488.0,0.5876777251184834,2526.0,78.9375,1044.0,11467.982500000002,25975.0,2220.5,2.16845703125,3.1707763671875,2263.869140625,3310.29052734375,0.7016129032258065,3570.0
