exp_label,turn_index,tenant_id,group_label,blocking_ms,input_tokens,prefix_hit_tokens,computation_tokens,prefill_ms,first_token_ts,queued_ts,scheduled_ts,batch_size_filtered,batch_total_computation_tokens,batch_total_input_tokens,batch_estimated_prefill_rounds_ratio,batch_first_token_spread_ms,time_from_batch_first_token_ms
exp2,1,13,Group1,0.0903,50.0,48.0,2.0,430.7405590079725,276900.121364976,276899.690534096,276899.690624417,32,3620.0,5540.0,0.44189453125,599.2458949913271,500.5704479990527
exp2,1,2,Group1,0.2088,840.0,0.0,840.0,430.7405590079725,276900.121364976,276899.690415599,276899.690624417,32,3620.0,5540.0,0.44189453125,599.2458949913271,500.5704479990527
exp2,1,7,Group1,0.042,50.0,48.0,2.0,499.76794596295804,276900.220040423,276899.720230471,276899.720272477,32,3620.0,5540.0,0.44189453125,599.2458949913271,599.2458949913271
exp2,1,12,Group1,0.0321,50.0,48.0,2.0,430.7405590079725,276900.121364976,276899.690592288,276899.690624417,32,3620.0,5540.0,0.44189453125,599.2458949913271,500.5704479990527
exp2,1,18,Group2,0.0093,47.0,32.0,15.0,29.35300802346319,276899.639604875,276899.610242523,276899.610251867,32,3620.0,5540.0,0.44189453125,599.2458949913271,18.81034701364115
exp2,1,27,Group2,0.2243,905.0,0.0,905.0,430.7405590079725,276900.121364976,276899.690400093,276899.690624417,32,3620.0,5540.0,0.44189453125,599.2458949913271,500.5704479990527
exp2,1,25,Group2,0.178,47.0,32.0,15.0,430.7405590079725,276900.121364976,276899.690446458,276899.690624417,32,3620.0,5540.0,0.44189453125,599.2458949913271,500.5704479990527
exp2,2,17,Group2,0.4728,613.0,48.0,565.0,6057.069123024121,277080.030741668,277073.973199714,277073.973672545,21,26265.0,28777.0,3.2061767578125,11221.716522006318,6057.703429018147
exp2,2,23,Group2,0.2189,613.0,48.0,565.0,6057.069123024121,277080.030741668,277073.973453667,277073.973672545,21,26265.0,28777.0,3.2061767578125,11221.716522006318,6057.703429018147
exp2,2,24,Group2,0.3358,613.0,48.0,565.0,6057.069123024121,277080.030741668,277073.973336707,277073.973672545,21,26265.0,28777.0,3.2061767578125,11221.716522006318,6057.703429018147
exp2,2,31,Group2,0.3188,811.0,48.0,763.0,6057.069123024121,277080.030741668,277073.973353698,277073.973672545,21,26265.0,28777.0,3.2061767578125,11221.716522006318,6057.703429018147
exp2,2,30,Group2,0.412,811.0,48.0,763.0,6057.069123024121,277080.030741668,277073.973260501,277073.973672545,21,26265.0,28777.0,3.2061767578125,11221.716522006318,6057.703429018147
exp2,2,32,Group2,0.3022,811.0,48.0,763.0,6057.069123024121,277080.030741668,277073.973370337,277073.973672545,21,26265.0,28777.0,3.2061767578125,11221.716522006318,6057.703429018147
exp2,2,29,Group2,0.3704,811.0,48.0,763.0,6057.069123024121,277080.030741668,277073.973302192,277073.973672545,21,26265.0,28777.0,3.2061767578125,11221.716522006318,6057.703429018147
exp2,2,28,Group2,0.2024,1685.0,576.0,1109.0,11221.082216012292,277085.194754761,277073.973470174,277073.973672545,21,26265.0,28777.0,3.2061767578125,11221.716522006318,11221.716522006318
exp2,2,26,Group2,0.2519,613.0,48.0,565.0,6057.069123024121,277080.030741668,277073.973420676,277073.973672545,21,26265.0,28777.0,3.2061767578125,11221.716522006318,6057.703429018147
exp2,2,5,Group1,0.4493,2367.0,64.0,2303.0,6057.069123024121,277080.030741668,277073.97322329,277073.973672545,21,26265.0,28777.0,3.2061767578125,11221.716522006318,6057.703429018147
exp2,2,16,Group1,0.2354,2149.0,48.0,2101.0,6057.069123024121,277080.030741668,277073.973437184,277073.973672545,21,26265.0,28777.0,3.2061767578125,11221.716522006318,6057.703429018147
exp2,2,10,Group1,0.031,2240.0,48.0,2192.0,2846.060423995368,277076.118105347,277073.272013883,277073.272044923,21,26265.0,28777.0,3.2061767578125,11221.716522006318,2145.0671079801396
exp2,2,4,Group1,0.2856,2548.0,240.0,2308.0,6057.069123024121,277080.030741668,277073.973386945,277073.973672545,21,26265.0,28777.0,3.2061767578125,11221.716522006318,6057.703429018147
exp2,2,12,Group1,0.0372,2240.0,48.0,2192.0,734.7155719762668,277073.973038239,277073.238285464,277073.238322667,21,26265.0,28777.0,3.2061767578125,11221.716522006318,0.0
exp2,2,6,Group1,0.0199,2922.0,832.0,2090.0,2846.060423995368,277076.118105347,277073.272024997,277073.272044923,21,26265.0,28777.0,3.2061767578125,11221.716522006318,2145.0671079801396
exp2,2,7,Group1,0.2687,2240.0,48.0,2192.0,6057.069123024121,277080.030741668,277073.973403857,277073.973672545,21,26265.0,28777.0,3.2061767578125,11221.716522006318,6057.703429018147
exp2,2,8,Group1,0.0104,2240.0,48.0,2192.0,2846.060423995368,277076.118105347,277073.272034561,277073.272044923,21,26265.0,28777.0,3.2061767578125,11221.716522006318,2145.0671079801396
exp2,2,18,Group2,0.3527,613.0,48.0,565.0,6057.069123024121,277080.030741668,277073.973319878,277073.973672545,21,26265.0,28777.0,3.2061767578125,11221.716522006318,6057.703429018147
exp2,2,20,Group2,0.0544,611.0,32.0,579.0,2846.060423995368,277076.118105347,277073.271990546,277073.272044923,21,26265.0,28777.0,3.2061767578125,11221.716522006318,2145.0671079801396
exp2,2,22,Group2,0.4298,613.0,48.0,565.0,6057.069123024121,277080.030741668,277073.973242728,277073.973672545,21,26265.0,28777.0,3.2061767578125,11221.716522006318,6057.703429018147
exp2,2,21,Group2,0.3943,613.0,48.0,565.0,6057.069123024121,277080.030741668,277073.973278251,277073.973672545,21,26265.0,28777.0,3.2061767578125,11221.716522006318,6057.703429018147
exp2,3,24,Group2,0.5212,1269.0,608.0,661.0,10410.87735403562,277331.228951251,277320.817552739,277320.818073897,19,33310.0,69694.0,4.066162109375,28020.317277987488,10411.587743030395
exp2,3,23,Group2,0.3967,1269.0,608.0,661.0,10410.87735403562,277331.228951251,277320.817677231,277320.818073897,19,33310.0,69694.0,4.066162109375,28020.317277987488,10411.587743030395
